SOURCE CITY,DESTINATION CITY,ORDER TYPE,ORDER MONTH,ORDER VOLUME
LANCASTER,SUTHERLAND,Prepaid,2024 11,1
LANCASTER,TAYLOR,Prepaid,2025 04,1
LANCASTER,TEPOTZOTLAN,Collect,2024 08,1
LANCASTER,TEPOTZOTLAN,Collect,2024 09,3
LANCASTER,TIFTON,Prepaid,2024 05,2
LANCASTER,TIFTON,Prepaid,2024 06,2
LANCASTER,TIFTON,Prepaid,2024 07,3
LANCASTER,TIFTON,Prepaid,2024 08,2
LANCASTER,TIFTON,Prepaid,2024 10,1
LANCASTER,TIFTON,Prepaid,2024 11,3
LANCASTER,TIFTON,Prepaid,2025 02,1
LANCASTER,TIFTON,Prepaid,2025 03,1
LANCASTER,TOBYHANNA,Prepaid,2024 11,1
LANCASTER,TOBYHANNA,Prepaid,2024 12,1
LANCASTER,TOBYHANNA,Prepaid,2025 03,1
LANCASTER,TOLLESON,Prepaid,2025 02,2
LANCASTER,TOPEKA,Collect,2024 05,2
LANCASTER,TOPEKA,Collect,2024 07,2
LANCASTER,TOPEKA,Collect,2024 08,2
LANCASTER,TOPEKA,Collect,2024 09,2
LANCASTER,TOPEKA,Collect,2024 10,1
LANCASTER,TOPEKA,Collect,2024 11,2
LANCASTER,TOPEKA,Collect,2024 12,3
LANCASTER,TOPEKA,Collect,2025 01,1
LANCASTER,TOPEKA,Collect,2025 02,2
LANCASTER,TOPEKA,Collect,2025 03,1
LANCASTER,TOPEKA,Collect,2025 04,1
LANCASTER,TOPEKA,Prepaid,2024 05,6
LANCASTER,TOPEKA,Prepaid,2024 06,12
LANCASTER,TOPEKA,Prepaid,2024 07,6
LANCASTER,TOPEKA,Prepaid,2024 08,8
LANCASTER,TOPEKA,Prepaid,2024 09,14
LANCASTER,TOPEKA,Prepaid,2024 10,15
LANCASTER,TOPEKA,Prepaid,2024 11,8
LANCASTER,TOPEKA,Prepaid,2024 12,2
LANCASTER,TOPEKA,Prepaid,2025 01,7
LANCASTER,TOPEKA,Prepaid,2025 02,8
LANCASTER,TOPEKA,Prepaid,2025 03,8
LANCASTER,TOPEKA,Prepaid,2025 04,7
LANCASTER,TOPEKA,Prepaid,2025 05,7
LANCASTER,TRACY,Prepaid,2024 12,1
LANCASTER,TRACY,Prepaid,2025 01,1
LANCASTER,TUCSON,Prepaid,2024 11,1
LANCASTER,TURLOCK,Prepaid,2024 09,2
LANCASTER,TURLOCK,Prepaid,2024 10,4
LANCASTER,TYLER,Prepaid,2024 05,10
LANCASTER,TYLER,Prepaid,2024 06,13
LANCASTER,TYLER,Prepaid,2024 07,9
LANCASTER,TYLER,Prepaid,2024 08,9
LANCASTER,TYLER,Prepaid,2024 09,17
LANCASTER,TYLER,Prepaid,2024 10,22
LANCASTER,TYLER,Prepaid,2024 11,12
LANCASTER,TYLER,Prepaid,2024 12,3
LANCASTER,TYLER,Prepaid,2025 01,9
LANCASTER,TYLER,Prepaid,2025 02,11
LANCASTER,TYLER,Prepaid,2025 03,8
LANCASTER,TYLER,Prepaid,2025 04,9
LANCASTER,TYLER,Prepaid,2025 05,12
LANCASTER,URBANA,Prepaid,2024 11,1
LANCASTER,VILLA RICA,Prepaid,2024 07,3
LANCASTER,VILLA RICA,Prepaid,2024 08,3
LANCASTER,VILLA RICA,Prepaid,2025 04,1
LANCASTER,VISALIA,Prepaid,2024 10,1
LANCASTER,WACO,Prepaid,2024 05,1
LANCASTER,WACO,Prepaid,2024 06,3
LANCASTER,WACO,Prepaid,2024 07,3
LANCASTER,WACO,Prepaid,2024 08,5
LANCASTER,WACO,Prepaid,2024 09,3
LANCASTER,WACO,Prepaid,2024 10,2
LANCASTER,WACO,Prepaid,2024 11,3
LANCASTER,WACO,Prepaid,2024 12,3
LANCASTER,WACO,Prepaid,2025 01,3
LANCASTER,WACO,Prepaid,2025 02,1
LANCASTER,WACO,Prepaid,2025 03,4
LANCASTER,WACO,Prepaid,2025 04,6
LANCASTER,WACO,Prepaid,2025 05,4
LANCASTER,WALTON,Prepaid,2024 09,1
LANCASTER,WALTON,Prepaid,2025 03,1
LANCASTER,WARSAW,Prepaid,2024 05,1
LANCASTER,WARSAW,Prepaid,2024 07,2
LANCASTER,WARSAW,Prepaid,2024 10,2
LANCASTER,WAXAHACHIE,Prepaid,2024 05,3
LANCASTER,WAXAHACHIE,Prepaid,2024 06,3
LANCASTER,WAXAHACHIE,Prepaid,2024 07,3
LANCASTER,WAXAHACHIE,Prepaid,2024 08,4
LANCASTER,WAXAHACHIE,Prepaid,2024 09,4
LANCASTER,WAXAHACHIE,Prepaid,2024 10,4
LANCASTER,WAXAHACHIE,Prepaid,2024 11,3
LANCASTER,WAXAHACHIE,Prepaid,2024 12,3
LANCASTER,WAXAHACHIE,Prepaid,2025 01,1
LANCASTER,WAXAHACHIE,Prepaid,2025 02,3
LANCASTER,WAXAHACHIE,Prepaid,2025 03,2
LANCASTER,WAXAHACHIE,Prepaid,2025 04,2
LANCASTER,WAXAHACHIE,Prepaid,2025 05,2
LANCASTER,WEST JEFFERSON,Prepaid,2024 05,2
LANCASTER,WEST JEFFERSON,Prepaid,2024 06,2
LANCASTER,WEST JEFFERSON,Prepaid,2024 07,2
LANCASTER,WEST JEFFERSON,Prepaid,2024 08,2
LANCASTER,WEST JEFFERSON,Prepaid,2024 09,3
LANCASTER,WEST JEFFERSON,Prepaid,2024 10,4
LANCASTER,WEST JEFFERSON,Prepaid,2024 11,4
LANCASTER,WEST JEFFERSON,Prepaid,2024 12,1
LANCASTER,WEST JORDAN,Prepaid,2024 07,1
LANCASTER,WEST JORDAN,Prepaid,2024 08,1
LANCASTER,WEST JORDAN,Prepaid,2024 10,1
LANCASTER,WICHITA,Prepaid,2024 09,1
LANCASTER,WILMER,Prepaid,2024 09,2
LANCASTER,WILMER,Prepaid,2024 10,3
LANCASTER,WILMER,Prepaid,2024 11,2
LANCASTER,WILMER,Prepaid,2024 12,2
LANCASTER,WILMER,Prepaid,2025 01,3
LANCASTER,WILMER,Prepaid,2025 02,4
LANCASTER,WILMER,Prepaid,2025 03,3
LANCASTER,WILMER,Prepaid,2025 04,4
LANCASTER,WILTON,Prepaid,2024 05,1
LANCASTER,WILTON,Prepaid,2024 06,2
LANCASTER,WILTON,Prepaid,2024 07,1
LANCASTER,WILTON,Prepaid,2024 08,3
LANCASTER,WILTON,Prepaid,2024 10,1
LANCASTER,WILTON,Prepaid,2024 11,2
LANCASTER,WILTON,Prepaid,2025 03,1
LANCASTER,WINCHESTER,Prepaid,2024 07,1
LANCASTER,WINCHESTER,Prepaid,2024 08,1
LANCASTER,WINCHESTER,Prepaid,2024 09,3
LANCASTER,WINCHESTER,Prepaid,2024 10,1
LANCASTER,WOODLAND,Prepaid,2024 05,2
LANCASTER,WOODLAND,Prepaid,2024 08,1
LANCASTER,WOODLAND,Prepaid,2024 10,2
LANCASTER,WOODLAND,Prepaid,2024 11,3
LANCASTER,WOODLAND,Prepaid,2025 03,1
LANCASTER,WOODLAND,Prepaid,2025 04,1
LANCASTER,WOODLAND,Prepaid,2025 05,1
LANCASTER,WURTSBORO,Prepaid,2024 07,1
LANCASTER,WURTSBORO,Prepaid,2024 08,2
LANCASTER,WURTSBORO,Prepaid,2024 09,1
LANCASTER,WURTSBORO,Prepaid,2024 10,1
LANCASTER,YORK,Prepaid,2025 02,1
LANCASTER,ZANESVILLE,Prepaid,2024 07,1
LANCASTER,ZANESVILLE,Prepaid,2024 09,1
LANCASTER,ZANESVILLE,Prepaid,2025 03,1
PHARR,ALBANY,Prepaid,2024 10,1
PHARR,ALBUQUERQUE,Prepaid,2024 08,1
PHARR,ALBUQUERQUE,Prepaid,2025 02,2
PHARR,ALBUQUERQUE,Prepaid,2025 03,1
PHARR,AMARILLO,Prepaid,2024 06,1
PHARR,AMARILLO,Prepaid,2025 01,1
PHARR,AMARILLO,Prepaid,2025 02,1
PHARR,AMARILLO,Prepaid,2025 03,1
PHARR,AMARILLO,Prepaid,2025 04,1
PHARR,ANAHEIM,Prepaid,2024 05,1
PHARR,ANAHEIM,Prepaid,2024 06,1
PHARR,ANAHEIM,Prepaid,2024 07,1
PHARR,ANAHEIM,Prepaid,2024 08,3
PHARR,ANAHEIM,Prepaid,2024 09,2
PHARR,ANAHEIM,Prepaid,2024 10,2
PHARR,ANAHEIM,Prepaid,2024 12,2
PHARR,ANAHEIM,Prepaid,2025 01,1
PHARR,ANAHEIM,Prepaid,2025 02,2
PHARR,ANAHEIM,Prepaid,2025 03,3
